,Decade,huc8,DTW_Category,Well Count
74,1980,15030106,Deep (10-61m),55
75,1980,15030106,Near Surface (<2m),8
76,1980,15030106,Shallow (5-10m),64
77,1980,15030106,Very Shallow (2-5m),2
78,1980,15030107,Near Surface (<2m),1
79,1980,15030107,Shallow (5-10m),7
80,1980,15030107,Very Shallow (2-5m),5
81,1980,15030108,Near Surface (<2m),1
82,1980,15030108,Very Shallow (2-5m),1
83,1980,15030201,Deep (10-61m),21
84,1980,15030201,Near Surface (<2m),19
85,1980,15030201,Shallow (5-10m),30
86,1980,15030201,Very Shallow (2-5m),26
87,1980,15030202,Deep (10-61m),2
88,1980,15030202,Near Surface (<2m),1
89,1980,15030202,Shallow (5-10m),1
90,1980,15030203,Deep (10-61m),36
91,1980,15030203,Near Surface (<2m),15
92,1980,15030203,Shallow (5-10m),18
93,1980,15030203,Very Shallow (2-5m),12
94,1980,15030204,Deep (10-61m),3
95,1980,15030204,Near Surface (<2m),4
96,1980,15030204,Shallow (5-10m),4
97,1980,15030204,Very Shallow (2-5m),4
98,1980,15040002,Deep (10-61m),46
99,1980,15040002,Near Surface (<2m),7
100,1980,15040002,Shallow (5-10m),11
101,1980,15040002,Very Shallow (2-5m),21
102,1980,15040004,Deep (10-61m),24
103,1980,15040004,Near Surface (<2m),11
104,1980,15040004,Shallow (5-10m),19
105,1980,15040004,Very Shallow (2-5m),12
106,1980,15040005,Deep (10-61m),106
107,1980,15040005,Near Surface (<2m),17
108,1980,15040005,Shallow (5-10m),87
109,1980,15040005,Very Shallow (2-5m),64
110,1980,15040006,Deep (10-61m),51
111,1980,15040006,Near Surface (<2m),3
112,1980,15040006,Shallow (5-10m),26
113,1980,15040006,Very Shallow (2-5m),13
114,1980,15050100,Deep (10-61m),34
115,1980,15050100,Near Surface (<2m),17
116,1980,15050100,Shallow (5-10m),26
117,1980,15050100,Very Shallow (2-5m),12
118,1980,15050201,Deep (10-61m),54
119,1980,15050201,Near Surface (<2m),1
120,1980,15050201,Shallow (5-10m),9
121,1980,15050201,Very Shallow (2-5m),1
122,1980,15050202,Deep (10-61m),177
123,1980,15050202,Near Surface (<2m),17
124,1980,15050202,Shallow (5-10m),76
125,1980,15050202,Very Shallow (2-5m),27
126,1980,15050203,Deep (10-61m),59
127,1980,15050203,Near Surface (<2m),9
128,1980,15050203,Shallow (5-10m),44
129,1980,15050203,Very Shallow (2-5m),15
130,1980,15050301,Deep (10-61m),240
131,1980,15050301,Near Surface (<2m),110
132,1980,15050301,Shallow (5-10m),106
133,1980,15050301,Very Shallow (2-5m),86
134,1980,15050302,Deep (10-61m),82
135,1980,15050302,Near Surface (<2m),24
136,1980,15050302,Shallow (5-10m),44
137,1980,15050302,Very Shallow (2-5m),27
138,1980,15050303,Deep (10-61m),10
139,1980,15050303,Near Surface (<2m),4
140,1980,15050303,Shallow (5-10m),1
141,1980,15050304,Deep (10-61m),40
142,1980,15050304,Near Surface (<2m),12
143,1980,15050304,Shallow (5-10m),24
144,1980,15050304,Very Shallow (2-5m),22
145,1980,15050305,Deep (10-61m),1
146,1980,15060102,Shallow (5-10m),1
147,1980,15060103,Deep (10-61m),89
148,1980,15060103,Near Surface (<2m),46
149,1980,15060103,Shallow (5-10m),81
150,1980,15060103,Very Shallow (2-5m),68
151,1980,15060105,Deep (10-61m),93
152,1980,15060105,Near Surface (<2m),26
153,1980,15060105,Shallow (5-10m),128
154,1980,15060105,Very Shallow (2-5m),117
155,1980,15060106,Deep (10-61m),40
156,1980,15060106,Near Surface (<2m),15
157,1980,15060106,Shallow (5-10m),23
158,1980,15060106,Very Shallow (2-5m),13
159,1980,15060201,Deep (10-61m),21
160,1980,15060201,Near Surface (<2m),2
161,1980,15060201,Shallow (5-10m),7
162,1980,15060201,Very Shallow (2-5m),6
163,1980,15060202,Deep (10-61m),349
164,1980,15060202,Near Surface (<2m),47
165,1980,15060202,Shallow (5-10m),186
166,1980,15060202,Very Shallow (2-5m),88
167,1980,15060203,Deep (10-61m),118
168,1980,15060203,Near Surface (<2m),26
169,1980,15060203,Shallow (5-10m),166
170,1980,15060203,Very Shallow (2-5m),62
171,1980,15070101,Deep (10-61m),69
172,1980,15070101,Near Surface (<2m),16
173,1980,15070101,Shallow (5-10m),16
174,1980,15070101,Very Shallow (2-5m),11
175,1980,15070102,Deep (10-61m),238
176,1980,15070102,Near Surface (<2m),53
177,1980,15070102,Shallow (5-10m),117
178,1980,15070102,Very Shallow (2-5m),60
179,1980,15070103,Deep (10-61m),51
180,1980,15070103,Near Surface (<2m),10
181,1980,15070103,Shallow (5-10m),22
182,1980,15070103,Very Shallow (2-5m),17
183,1980,15070104,Deep (10-61m),21
184,1980,15070104,Near Surface (<2m),12
185,1980,15070104,Shallow (5-10m),8
186,1980,15070104,Very Shallow (2-5m),2
187,1980,15070201,Deep (10-61m),15
188,1980,15070201,Near Surface (<2m),5
189,1980,15070201,Shallow (5-10m),21
190,1980,15070201,Very Shallow (2-5m),20
191,1980,15070202,Deep (10-61m),5
192,1980,15070202,Shallow (5-10m),1
193,1980,15070202,Very Shallow (2-5m),2
194,1980,15070203,Deep (10-61m),3
195,1980,15070203,Shallow (5-10m),1
196,1980,15080102,Shallow (5-10m),1
197,1980,15080102,Very Shallow (2-5m),1
198,1980,15080200,Deep (10-61m),4
199,1980,15080200,Near Surface (<2m),2
200,1980,15080200,Shallow (5-10m),4
201,1980,15080200,Very Shallow (2-5m),6
202,1980,15080301,Deep (10-61m),22
203,1980,15080301,Near Surface (<2m),4
204,1980,15080301,Shallow (5-10m),4
205,1980,15080301,Very Shallow (2-5m),5
206,1980,15080302,Deep (10-61m),8
207,1980,15080302,Near Surface (<2m),1
208,1980,15080302,Shallow (5-10m),2
209,1980,15080302,Very Shallow (2-5m),3
210,1990,14070006,Shallow (5-10m),2
211,1990,14070007,Shallow (5-10m),2
212,1990,14080205,Shallow (5-10m),1
213,1990,14080205,Very Shallow (2-5m),1
214,1990,15010001,Near Surface (<2m),2
215,1990,15010001,Shallow (5-10m),2
216,1990,15010003,Deep (10-61m),1
217,1990,15010003,Shallow (5-10m),1
218,1990,15010003,Very Shallow (2-5m),2
219,1990,15010004,Near Surface (<2m),2
220,1990,15010004,Shallow (5-10m),1
221,1990,15010004,Very Shallow (2-5m),8
222,1990,15010005,Deep (10-61m),2
223,1990,15010005,Near Surface (<2m),1
224,1990,15010005,Very Shallow (2-5m),1
225,1990,15010006,Deep (10-61m),1
226,1990,15010006,Near Surface (<2m),1
227,1990,15010006,Very Shallow (2-5m),1
228,1990,15010007,Deep (10-61m),11
229,1990,15010007,Near Surface (<2m),3
230,1990,15010007,Shallow (5-10m),3
231,1990,15010007,Very Shallow (2-5m),1
232,1990,15010009,Deep (10-61m),1
233,1990,15010009,Shallow (5-10m),8
234,1990,15010009,Very Shallow (2-5m),1
235,1990,15010010,Deep (10-61m),14
236,1990,15010010,Shallow (5-10m),16
237,1990,15010010,Very Shallow (2-5m),9
238,1990,15010014,Deep (10-61m),1
239,1990,15020001,Deep (10-61m),50
240,1990,15020001,Near Surface (<2m),15
241,1990,15020001,Shallow (5-10m),134
242,1990,15020001,Very Shallow (2-5m),56
243,1990,15020002,Deep (10-61m),8
244,1990,15020002,Near Surface (<2m),12
245,1990,15020002,Shallow (5-10m),2
246,1990,15020002,Very Shallow (2-5m),4
247,1990,15020003,Deep (10-61m),1
248,1990,15020003,Near Surface (<2m),5
249,1990,15020005,Deep (10-61m),29
250,1990,15020005,Near Surface (<2m),10
251,1990,15020005,Shallow (5-10m),11
252,1990,15020005,Very Shallow (2-5m),10
253,1990,15020006,Deep (10-61m),2
254,1990,15020006,Near Surface (<2m),3
255,1990,15020006,Shallow (5-10m),2
256,1990,15020006,Very Shallow (2-5m),3
257,1990,15020007,Deep (10-61m),4
258,1990,15020007,Very Shallow (2-5m),1
259,1990,15020008,Deep (10-61m),9
260,1990,15020008,Near Surface (<2m),18
261,1990,15020008,Shallow (5-10m),12
262,1990,15020008,Very Shallow (2-5m),1
263,1990,15020009,Near Surface (<2m),1
264,1990,15020009,Very Shallow (2-5m),1
265,1990,15020010,Deep (10-61m),1
266,1990,15020015,Deep (10-61m),53
267,1990,15020015,Near Surface (<2m),6
268,1990,15020015,Shallow (5-10m),7
269,1990,15020015,Very Shallow (2-5m),11
270,1990,15030101,Deep (10-61m),15
271,1990,15030101,Near Surface (<2m),7
272,1990,15030101,Shallow (5-10m),57
273,1990,15030101,Very Shallow (2-5m),20
274,1990,15030103,Deep (10-61m),19
275,1990,15030103,Near Surface (<2m),1
276,1990,15030103,Shallow (5-10m),5
277,1990,15030103,Very Shallow (2-5m),2
278,1990,15030104,Deep (10-61m),18
279,1990,15030104,Near Surface (<2m),10
280,1990,15030104,Shallow (5-10m),18
281,1990,15030104,Very Shallow (2-5m),36
282,1990,15030105,Deep (10-61m),62
283,1990,15030105,Near Surface (<2m),1
284,1990,15030106,Deep (10-61m),62
285,1990,15030106,Shallow (5-10m),2
286,1990,15030107,Deep (10-61m),1
287,1990,15030107,Near Surface (<2m),21
288,1990,15030107,Shallow (5-10m),20
289,1990,15030107,Very Shallow (2-5m),19
290,1990,15030108,Near Surface (<2m),2
291,1990,15030108,Very Shallow (2-5m),3
292,1990,15030201,Deep (10-61m),22
293,1990,15030201,Near Surface (<2m),3
294,1990,15030201,Shallow (5-10m),21
295,1990,15030201,Very Shallow (2-5m),9
296,1990,15030202,Deep (10-61m),4
297,1990,15030202,Near Surface (<2m),6
298,1990,15030202,Shallow (5-10m),5
299,1990,15030202,Very Shallow (2-5m),7
300,1990,15030203,Deep (10-61m),15
301,1990,15030203,Near Surface (<2m),5
302,1990,15030203,Shallow (5-10m),11
303,1990,15030203,Very Shallow (2-5m),14
304,1990,15030204,Deep (10-61m),6
305,1990,15030204,Near Surface (<2m),7
306,1990,15030204,Shallow (5-10m),2
307,1990,15030204,Very Shallow (2-5m),13
308,1990,15040002,Deep (10-61m),22
309,1990,15040002,Shallow (5-10m),10
310,1990,15040002,Very Shallow (2-5m),7
311,1990,15040004,Deep (10-61m),13
312,1990,15040004,Near Surface (<2m),1
313,1990,15040004,Shallow (5-10m),27
314,1990,15040004,Very Shallow (2-5m),11
315,1990,15040005,Deep (10-61m),80
316,1990,15040005,Near Surface (<2m),17
317,1990,15040005,Shallow (5-10m),30
318,1990,15040005,Very Shallow (2-5m),27
319,1990,15040006,Deep (10-61m),44
320,1990,15040006,Near Surface (<2m),3
321,1990,15040006,Shallow (5-10m),17
322,1990,15040006,Very Shallow (2-5m),10
323,1990,15040007,Deep (10-61m),5
324,1990,15040007,Shallow (5-10m),1
325,1990,15050100,Deep (10-61m),43
326,1990,15050100,Near Surface (<2m),23
327,1990,15050100,Shallow (5-10m),27
328,1990,15050100,Very Shallow (2-5m),32
329,1990,15050201,Deep (10-61m),122
330,1990,15050201,Near Surface (<2m),17
331,1990,15050201,Shallow (5-10m),34
332,1990,15050201,Very Shallow (2-5m),12
333,1990,15050202,Deep (10-61m),244
334,1990,15050202,Near Surface (<2m),47
335,1990,15050202,Shallow (5-10m),79
336,1990,15050202,Very Shallow (2-5m),53
337,1990,15050203,Deep (10-61m),132
338,1990,15050203,Near Surface (<2m),17
339,1990,15050203,Shallow (5-10m),81
340,1990,15050203,Very Shallow (2-5m),47
341,1990,15050301,Deep (10-61m),352
342,1990,15050301,Near Surface (<2m),54
343,1990,15050301,Shallow (5-10m),127
344,1990,15050301,Very Shallow (2-5m),107
345,1990,15050302,Deep (10-61m),71
346,1990,15050302,Near Surface (<2m),29
347,1990,15050302,Shallow (5-10m),42
348,1990,15050302,Very Shallow (2-5m),42
349,1990,15050303,Deep (10-61m),9
350,1990,15050303,Near Surface (<2m),1
351,1990,15050303,Shallow (5-10m),1
352,1990,15050304,Deep (10-61m),23
353,1990,15050304,Near Surface (<2m),13
354,1990,15050304,Shallow (5-10m),11
355,1990,15050304,Very Shallow (2-5m),22
356,1990,15060101,Deep (10-61m),3
357,1990,15060101,Shallow (5-10m),1
358,1990,15060103,Deep (10-61m),122
359,1990,15060103,Near Surface (<2m),57
360,1990,15060103,Shallow (5-10m),113
361,1990,15060103,Very Shallow (2-5m),92
362,1990,15060105,Deep (10-61m),105
363,1990,15060105,Near Surface (<2m),15
364,1990,15060105,Shallow (5-10m),58
365,1990,15060105,Very Shallow (2-5m),65
366,1990,15060106,Deep (10-61m),133
367,1990,15060106,Near Surface (<2m),46
368,1990,15060106,Shallow (5-10m),63
369,1990,15060106,Very Shallow (2-5m),8
370,1990,15060201,Deep (10-61m),37
371,1990,15060201,Near Surface (<2m),8
372,1990,15060201,Shallow (5-10m),23
373,1990,15060201,Very Shallow (2-5m),21
374,1990,15060202,Deep (10-61m),339
375,1990,15060202,Near Surface (<2m),65
376,1990,15060202,Shallow (5-10m),168
377,1990,15060202,Very Shallow (2-5m),117
378,1990,15060203,Deep (10-61m),115
379,1990,15060203,Near Surface (<2m),22
380,1990,15060203,Shallow (5-10m),128
381,1990,15060203,Very Shallow (2-5m),68
382,1990,15070101,Deep (10-61m),86
383,1990,15070101,Near Surface (<2m),15
384,1990,15070101,Shallow (5-10m),12
385,1990,15070101,Very Shallow (2-5m),14
386,1990,15070102,Deep (10-61m),174
387,1990,15070102,Near Surface (<2m),69
388,1990,15070102,Shallow (5-10m),72
389,1990,15070102,Very Shallow (2-5m),40
390,1990,15070103,Deep (10-61m),50
391,1990,15070103,Near Surface (<2m),18
392,1990,15070103,Shallow (5-10m),17
393,1990,15070103,Very Shallow (2-5m),20
394,1990,15070104,Deep (10-61m),22
395,1990,15070104,Near Surface (<2m),8
396,1990,15070104,Shallow (5-10m),2
397,1990,15070201,Deep (10-61m),30
398,1990,15070201,Near Surface (<2m),8
399,1990,15070201,Shallow (5-10m),30
400,1990,15070201,Very Shallow (2-5m),29
401,1990,15070202,Deep (10-61m),5
402,1990,15070202,Shallow (5-10m),1
403,1990,15070203,Deep (10-61m),8
404,1990,15070203,Shallow (5-10m),2
405,1990,15080102,Shallow (5-10m),1
406,1990,15080102,Very Shallow (2-5m),1
407,1990,15080200,Deep (10-61m),4
408,1990,15080200,Near Surface (<2m),3
409,1990,15080200,Shallow (5-10m),1
410,1990,15080301,Deep (10-61m),51
411,1990,15080301,Near Surface (<2m),9
412,1990,15080301,Shallow (5-10m),21
413,1990,15080301,Very Shallow (2-5m),20
414,1990,15080302,Deep (10-61m),13
415,1990,15080302,Near Surface (<2m),3
416,1990,15080302,Shallow (5-10m),5
417,1990,15080302,Very Shallow (2-5m),8
418,2000,14080205,Shallow (5-10m),1
419,2000,14080205,Very Shallow (2-5m),1
420,2000,15010003,Near Surface (<2m),1
421,2000,15010004,Near Surface (<2m),1
422,2000,15010004,Shallow (5-10m),2
423,2000,15010004,Very Shallow (2-5m),6
424,2000,15010005,Deep (10-61m),2
425,2000,15010006,Near Surface (<2m),1
426,2000,15010006,Shallow (5-10m),1
427,2000,15010006,Very Shallow (2-5m),1
428,2000,15010007,Deep (10-61m),6
429,2000,15010007,Shallow (5-10m),2
430,2000,15010007,Very Shallow (2-5m),1
431,2000,15010009,Deep (10-61m),4
432,2000,15010009,Near Surface (<2m),1
433,2000,15010009,Shallow (5-10m),12
434,2000,15010010,Deep (10-61m),8
435,2000,15010010,Shallow (5-10m),7
436,2000,15010010,Very Shallow (2-5m),1
437,2000,15010014,Deep (10-61m),1
438,2000,15020001,Deep (10-61m),41
439,2000,15020001,Near Surface (<2m),11
440,2000,15020001,Shallow (5-10m),45
441,2000,15020001,Very Shallow (2-5m),17
442,2000,15020002,Deep (10-61m),11
443,2000,15020002,Near Surface (<2m),4
444,2000,15020002,Shallow (5-10m),2
445,2000,15020002,Very Shallow (2-5m),7
446,2000,15020003,Deep (10-61m),1
447,2000,15020003,Shallow (5-10m),1
448,2000,15020004,Deep (10-61m),6
449,2000,15020004,Very Shallow (2-5m),1
450,2000,15020005,Deep (10-61m),39
451,2000,15020005,Near Surface (<2m),2
452,2000,15020005,Shallow (5-10m),10
453,2000,15020005,Very Shallow (2-5m),6
454,2000,15020006,Deep (10-61m),1
455,2000,15020006,Near Surface (<2m),1
456,2000,15020006,Shallow (5-10m),4
457,2000,15020006,Very Shallow (2-5m),2
458,2000,15020007,Deep (10-61m),2
459,2000,15020007,Near Surface (<2m),1
460,2000,15020007,Shallow (5-10m),6
461,2000,15020007,Very Shallow (2-5m),6
462,2000,15020008,Deep (10-61m),15
463,2000,15020008,Near Surface (<2m),2
464,2000,15020008,Shallow (5-10m),67
465,2000,15020008,Very Shallow (2-5m),46
466,2000,15020009,Very Shallow (2-5m),2
467,2000,15020011,Deep (10-61m),3
468,2000,15020011,Shallow (5-10m),1
469,2000,15020013,Near Surface (<2m),1
470,2000,15020014,Deep (10-61m),1
471,2000,15020015,Deep (10-61m),45
472,2000,15020015,Near Surface (<2m),3
473,2000,15020015,Shallow (5-10m),4
474,2000,15020015,Very Shallow (2-5m),11
475,2000,15030101,Deep (10-61m),14
476,2000,15030101,Near Surface (<2m),2
477,2000,15030101,Shallow (5-10m),37
478,2000,15030101,Very Shallow (2-5m),16
479,2000,15030103,Deep (10-61m),17
480,2000,15030103,Near Surface (<2m),2
481,2000,15030103,Very Shallow (2-5m),8
482,2000,15030104,Deep (10-61m),2
483,2000,15030104,Near Surface (<2m),10
484,2000,15030104,Shallow (5-10m),20
485,2000,15030104,Very Shallow (2-5m),48
486,2000,15030105,Deep (10-61m),54
487,2000,15030105,Very Shallow (2-5m),1
488,2000,15030106,Deep (10-61m),94
489,2000,15030106,Near Surface (<2m),1
490,2000,15030107,Deep (10-61m),1
491,2000,15030107,Shallow (5-10m),20
492,2000,15030107,Very Shallow (2-5m),13
493,2000,15030108,Deep (10-61m),1
494,2000,15030108,Shallow (5-10m),3
495,2000,15030201,Deep (10-61m),32
496,2000,15030201,Near Surface (<2m),3
497,2000,15030201,Shallow (5-10m),20
498,2000,15030201,Very Shallow (2-5m),9
499,2000,15030202,Deep (10-61m),1
500,2000,15030202,Shallow (5-10m),1
501,2000,15030203,Deep (10-61m),28
502,2000,15030203,Near Surface (<2m),3
503,2000,15030203,Shallow (5-10m),10
504,2000,15030203,Very Shallow (2-5m),3
505,2000,15030204,Deep (10-61m),4
506,2000,15030204,Near Surface (<2m),1
507,2000,15030204,Very Shallow (2-5m),2
508,2000,15040002,Deep (10-61m),31
509,2000,15040002,Shallow (5-10m),11
510,2000,15040002,Very Shallow (2-5m),7
511,2000,15040004,Deep (10-61m),13
512,2000,15040004,Near Surface (<2m),1
513,2000,15040004,Shallow (5-10m),16
514,2000,15040004,Very Shallow (2-5m),18
515,2000,15040005,Deep (10-61m),71
516,2000,15040005,Shallow (5-10m),43
517,2000,15040005,Very Shallow (2-5m),11
518,2000,15040006,Deep (10-61m),49
519,2000,15040006,Near Surface (<2m),2
520,2000,15040006,Shallow (5-10m),12
521,2000,15040006,Very Shallow (2-5m),4
522,2000,15040007,Shallow (5-10m),1
523,2000,15050100,Deep (10-61m),21
524,2000,15050100,Near Surface (<2m),7
525,2000,15050100,Shallow (5-10m),8
526,2000,15050100,Very Shallow (2-5m),14
527,2000,15050201,Deep (10-61m),79
528,2000,15050201,Shallow (5-10m),32
529,2000,15050201,Very Shallow (2-5m),4
530,2000,15050202,Deep (10-61m),180
531,2000,15050202,Near Surface (<2m),14
532,2000,15050202,Shallow (5-10m),93
533,2000,15050202,Very Shallow (2-5m),76
534,2000,15050203,Deep (10-61m),89
535,2000,15050203,Near Surface (<2m),6
536,2000,15050203,Shallow (5-10m),36
537,2000,15050203,Very Shallow (2-5m),36
538,2000,15050301,Deep (10-61m),298
539,2000,15050301,Near Surface (<2m),13
540,2000,15050301,Shallow (5-10m),99
541,2000,15050301,Very Shallow (2-5m),86
542,2000,15050302,Deep (10-61m),71
543,2000,15050302,Near Surface (<2m),5
544,2000,15050302,Shallow (5-10m),43
545,2000,15050302,Very Shallow (2-5m),22
546,2000,15050303,Deep (10-61m),11
547,2000,15050304,Deep (10-61m),13
548,2000,15050304,Near Surface (<2m),1
549,2000,15050304,Shallow (5-10m),4
550,2000,15050304,Very Shallow (2-5m),2
551,2000,15060103,Deep (10-61m),82
552,2000,15060103,Near Surface (<2m),6
553,2000,15060103,Shallow (5-10m),36
554,2000,15060103,Very Shallow (2-5m),18
555,2000,15060105,Deep (10-61m),68
556,2000,15060105,Near Surface (<2m),4
557,2000,15060105,Shallow (5-10m),57
558,2000,15060105,Very Shallow (2-5m),31
559,2000,15060106,Deep (10-61m),56
560,2000,15060106,Near Surface (<2m),14
561,2000,15060106,Shallow (5-10m),37
562,2000,15060106,Very Shallow (2-5m),32
563,2000,15060201,Deep (10-61m),34
564,2000,15060201,Near Surface (<2m),1
565,2000,15060201,Shallow (5-10m),18
566,2000,15060201,Very Shallow (2-5m),14
567,2000,15060202,Deep (10-61m),188
568,2000,15060202,Near Surface (<2m),22
569,2000,15060202,Shallow (5-10m),128
570,2000,15060202,Very Shallow (2-5m),67
571,2000,15060203,Deep (10-61m),89
572,2000,15060203,Near Surface (<2m),3
573,2000,15060203,Shallow (5-10m),55
574,2000,15060203,Very Shallow (2-5m),28
575,2000,15070101,Deep (10-61m),128
576,2000,15070101,Near Surface (<2m),1
577,2000,15070101,Shallow (5-10m),13
578,2000,15070101,Very Shallow (2-5m),6
579,2000,15070102,Deep (10-61m),112
580,2000,15070102,Near Surface (<2m),9
581,2000,15070102,Shallow (5-10m),61
582,2000,15070102,Very Shallow (2-5m),32
583,2000,15070103,Deep (10-61m),69
584,2000,15070103,Near Surface (<2m),6
585,2000,15070103,Shallow (5-10m),52
586,2000,15070103,Very Shallow (2-5m),44
587,2000,15070104,Deep (10-61m),71
588,2000,15070201,Deep (10-61m),7
589,2000,15070201,Near Surface (<2m),1
590,2000,15070201,Shallow (5-10m),5
591,2000,15070201,Very Shallow (2-5m),12
592,2000,15070203,Deep (10-61m),4
593,2000,15080101,Near Surface (<2m),1
594,2000,15080200,Deep (10-61m),1
595,2000,15080200,Near Surface (<2m),1
596,2000,15080301,Deep (10-61m),24
597,2000,15080301,Near Surface (<2m),1
598,2000,15080301,Shallow (5-10m),12
599,2000,15080301,Very Shallow (2-5m),6
600,2000,15080302,Deep (10-61m),10
601,2000,15080302,Near Surface (<2m),1
602,2000,15080302,Shallow (5-10m),6
603,2000,15080302,Very Shallow (2-5m),4
604,2010,15010001,Shallow (5-10m),2
605,2010,15010002,Shallow (5-10m),2
606,2010,15010003,Deep (10-61m),1
607,2010,15010003,Shallow (5-10m),1
608,2010,15010004,Deep (10-61m),2
609,2010,15010004,Very Shallow (2-5m),1
610,2010,15010005,Deep (10-61m),2
611,2010,15010006,Near Surface (<2m),1
612,2010,15010006,Very Shallow (2-5m),1
613,2010,15010007,Deep (10-61m),4
614,2010,15010009,Deep (10-61m),4
615,2010,15010009,Shallow (5-10m),1
616,2010,15010010,Deep (10-61m),2
617,2010,15010010,Near Surface (<2m),36
618,2010,15010010,Shallow (5-10m),2
619,2010,15010010,Very Shallow (2-5m),3
620,2010,15010014,Deep (10-61m),1
621,2010,15010014,Shallow (5-10m),1
622,2010,15020001,Deep (10-61m),4
623,2010,15020001,Shallow (5-10m),4
624,2010,15020001,Very Shallow (2-5m),4
625,2010,15020002,Deep (10-61m),1
626,2010,15020002,Near Surface (<2m),5
627,2010,15020004,Deep (10-61m),1
628,2010,15020005,Deep (10-61m),13
629,2010,15020005,Shallow (5-10m),4
630,2010,15020005,Very Shallow (2-5m),7
631,2010,15020006,Deep (10-61m),1
632,2010,15020007,Deep (10-61m),4
633,2010,15020007,Shallow (5-10m),3
634,2010,15020007,Very Shallow (2-5m),1
635,2010,15020008,Deep (10-61m),7
636,2010,15020008,Shallow (5-10m),4
637,2010,15020009,Deep (10-61m),1
638,2010,15020015,Deep (10-61m),15
639,2010,15020015,Shallow (5-10m),1
640,2010,15020015,Very Shallow (2-5m),1
641,2010,15020016,Very Shallow (2-5m),1
642,2010,15030101,Deep (10-61m),1
643,2010,15030101,Near Surface (<2m),2
644,2010,15030101,Shallow (5-10m),29
645,2010,15030101,Very Shallow (2-5m),9
646,2010,15030103,Deep (10-61m),16
647,2010,15030103,Shallow (5-10m),1
648,2010,15030103,Very Shallow (2-5m),2
649,2010,15030104,Deep (10-61m),3
650,2010,15030104,Near Surface (<2m),3
651,2010,15030104,Shallow (5-10m),1
652,2010,15030104,Very Shallow (2-5m),6
653,2010,15030105,Deep (10-61m),31
654,2010,15030106,Deep (10-61m),12
655,2010,15030107,Deep (10-61m),2
656,2010,15030107,Near Surface (<2m),2
657,2010,15030107,Shallow (5-10m),4
